ADS_N,elevation,aspect,slope,plot_radius,ForCat,ASSETTO,CanopyCover,nDeadTrees,DEFOGLIAZIONE,sDBH,sH,incr_cm_y,sDBH2,vol_i_1,vol_i_2,pV_new,CAI_m3_ha_y,Age,dom_DBH,TH,BasalArea_ha,GS_ha,pV,CAI_mc_ha_anno,
1300259,485,O,4,10,BS,IN,70,0,0,23,8,0.19,23.19,0.1661902514,0.1689473445,0.0165899811,0.3578458922,81,23,8,4.4,21.57,0.0330434783,0.0071274783,0.3578458922
1000263,920,E,21,10,QR,SG,30,0,10,33,13,0.17,33.17,0.55594409,0.5616867525,0.0103295684,0.3569898843,32,19,10,5.09,34.56,0.0309090909,0.0106821818,0.3569898843
4100467,530,O,13,10,AF,IN,30,0,99,9,12,0.28,9.28,0.0381703507,0.0405823399,0.0631901235,0.3601837037,13,12,10,1.62,5.7,0.2488888889,0.0141866667,0.3601837037
5900002,238,A,0,10,AN,CM,90,0,99,20,10,0.11,20.11,0.1570796327,0.1588122603,0.01103025,0.35517405,11,31,14,6.29,32.2,0.044,0.014168,0.35517405
3000390,2020,N,15,15,LC,FU,60,1,0,49,16,0.06,49.06,1.5085927923,1.5122895672,0.002450479,0.354069706,238,47,16,17.95,144.49,0.0048979592,0.0070770612,0.354069706
4400205,370,O,26,15,CA,FU,20,5,99,40,26,0.26,40.26,1.6336281799,1.654934367,0.01304225,0.3548796225,59,40,26,3.32,27.21,0.039,0.0106119,0.3548796225
2900304,1560,E,20,14,BS,IN,50,0,0,43,12,0.13,43.13,0.8713207225,0.8765971373,0.0060556517,0.3523178161,67,43,12,8.84,58.18,0.0120930233,0.0070357209,0.3523178161
2300135,450,S,6,10,BS,IN,60,0,99,11,9,0.18,11.18,0.04276493,0.0441759606,0.0329950413,0.3533768926,22,17,9,2.14,10.71,0.0981818182,0.0105152727,0.3533768926
3600248,1285,E,42,16,BS,IN,20,7,0,38,12,0.15,38.15,0.6804689688,0.6858516951,0.0079103186,0.3500315963,60,38,12,7.78,44.25,0.0157894737,0.0069868421,0.3500315963
3000366,2130,N,10,15,LC,FU,60,5,0,25,13,0.05,25.05,0.3190680039,0.3203455522,0.004004,0.34938904,112,25,11,13.36,87.26,0.008,0.0069808,0.34938904
1100127,1660,N,35,10,AF,IN,30,0,0,10,5,0.21,10.21,0.0196349541,0.0204682812,0.042441,0.3522603,23,10,5,0.5,8.3,0.126,0.010458,0.3522603
1000318,1930,O,40,15,LC,FU,20,2,0,54,12,0.15,54.15,1.3741326267,1.3817772997,0.0055632716,0.346591821,63,44,13,7.78,62.3,0.0111111111,0.0069222222,0.346591821
200372,630,S,34,14,QR,FU,70,1,0,34,10,0.21,34.21,0.4539601384,0.4595851994,0.01239109,0.3470744299,52,34,10,4.4,28.01,0.0370588235,0.0103801765,0.3470744299
3000498,2040,S,18,15,LC,FU,40,0,0,29,13,0.06,29.06,0.429337906,0.4311163145,0.0041422117,0.3454604518,73,36,14,11.2,83.4,0.0082758621,0.006902069,0.3454604518
5900081,265,A,0,11,AN,FC,70,0,99,11,9,0.05,11.05,0.04276493,0.0431545857,0.0091115702,0.3449640496,15,18,10,11.05,37.86,0.0363636364,0.0137672727,0.3449640496
1100240,1210,E,34,15,FG,CM,20,0,0,16,15,0.18,16.18,0.1507964474,0.1542084526,0.0226265625,0.3455076094,35,22,12,4.08,15.27,0.0675,0.01030725,0.3455076094
2600062,680,O,35,15,CA,CM,20,0,0,13,14,0.2,13.2,0.0929126027,0.0957934432,0.0310059172,0.3454059172,30,15,16,2.2,11.14,0.0923076923,0.0102830769,0.3454059172
3000391,2155,E,30,15,LC,SG,50,0,0,37,14,0.1,37.1,0.75264706,0.7567209203,0.00541271,0.3427869248,92,44,15,8.51,63.33,0.0108108108,0.0068464865,0.3427869248
3000040,2125,S,35,15,LC,FU,20,0,0,33,14,0.08,33.08,0.59870902,0.6016153702,0.0048543618,0.3426208558,64,36,16,9.2,70.58,0.0096969697,0.0068441212,0.3426208558
800282,1155,O,36,15,PS,FU,20,16,0,20,10,0.07,20.07,0.1570796327,0.1581811143,0.00701225,0.3424081675,115,45,15,7.98,48.83,0.014,0.0068362,0.3424081675
2900031,1750,N,25,10,OV,SG,80,0,0,12,6,0.11,12.11,0.0339292007,0.034554087,0.0184173611,0.3425629167,30,19,8,3.75,18.6,0.055,0.01023,0.3425629167
3000726,1790,S,30,12,PS,FU,90,3,0,25,7,0.04,25.04,0.1718058482,0.1723560668,0.00320256,0.3412647936,156,27,6,22.66,106.56,0.0064,0.00681984,0.3412647936
6000080,338,S,12,13,RI,RI,80,0,99,14,8,0.43,14.43,0.061575216,0.0654157816,0.0623719388,0.3461642602,11,14,8,1.31,5.55,0.2457142857,0.0136371429,0.3461642602
3000305,2050,N,23,15,LC,FU,30,2,0,30,12,0.15,30.15,0.4241150082,0.4283667612,0.010025,0.3414515,83,40,14,4.43,34.06,0.02,0.006812,0.3414515
600296,1550,O,20,17,AF,FU,30,0,0,12,6,0.44,12.44,0.0339292007,0.036462958,0.0746777778,0.3457581111,13,23,7,1.02,4.63,0.2933333333,0.0135813333,0.3457581111
600045,1260,N,30,9,FG,CS,90,8,0,18,9,0.1,18.1,0.1145110522,0.1157869315,0.0111419753,0.3384932099,55,22,11,7.31,30.38,0.0333333333,0.0101266667,0.3384932099
400022,350,S,50,10,QR,SG,50,1,10,14,7,0.05,14.05,0.053878314,0.0542638463,0.0071556122,0.336027551,20,22,10,8.57,46.96,0.0214285714,0.0100628571,0.336027551
3000658,1665,N,37,12,PN,FU,75,7,0,20,11,0.03,20.03,0.1727875959,0.1733063475,0.00300225,0.335471415,156,34,13,32.78,111.74,0.006,0.0067044,0.335471415
5800051,362,O,22,15,BS,IN,40,0,5,26,15,0.21,26.21,0.3981968688,0.4046552568,0.0162190828,0.3347618698,43,20,17,2.9,20.64,0.0484615385,0.0100024615,0.3347618698
400102,332,S,15,10,QR,SG,50,0,0,11,7,0.15,11.15,0.0332616122,0.0341749321,0.0274586777,0.3338975207,25,14,8,6.4,12.16,0.0818181818,0.0099490909,0.3338975207
1100262,1060,E,34,10,BS,IN,80,0,0,23,7,0.2,23.2,0.14541647,0.1479564476,0.0174669187,0.3318714556,40,23,7,6.01,19,0.052173913,0.0099130435,0.3318714556
1100276,1020,O,22,12,BS,IN,90,0,0,28,17,0.11,28.11,0.5233893361,0.5275097587,0.0078725765,0.3303333112,56,28,17,8.48,41.96,0.0235714286,0.0098905714,0.3303333112
3800356,335,A,0,15,RB,CM,95,0,0,8,8,0.49,8.49,0.020106193,0.0226446313,0.1262515625,0.3396167031,10,9,8,0.78,2.69,0.49,0.013181,0.3396167031
200235,975,S,50,14,BS,IN,50,0,0,20,20,0.2,20.2,0.3141592654,0.3204738666,0.0201,0.32964,20,25,13,2.84,16.4,0.06,0.00984,0.32964
400007,380,N,29,10,QR,CM,70,0,10,8,7,0.07,8.07,0.0175929189,0.0179021419,0.0175765625,0.3292090156,23,13,11,5.79,18.73,0.0525,0.00983325,0.3292090156
3300484,800,E,35,10,QV,CM,20,4,99,12,6,0.1,12.1,0.0339292007,0.0344970435,0.0167361111,0.3286972222,48,19,8,8.41,19.64,0.05,0.00982,0.3286972222
3200447,660,O,20,15,AN,SG,60,4,99,11,8,0.05,11.05,0.0380132711,0.0383596317,0.0091115702,0.3265586777,28,25,10,8.58,35.84,0.0272727273,0.0097745455,0.3265586777
100074,430,S,28,10,QR,CM,60,1,0,8,8,0.13,8.13,0.020106193,0.0207649535,0.0327640625,0.3279682656,18,16,9,2.46,10.01,0.13,0.013013,0.3279682656
5900032,280,S,10,11,QV,CM,40,1,99,13,5,0.09,13.09,0.0331830724,0.0336441208,0.0138940828,0.3256773018,11,34,10,6.87,23.44,0.0553846154,0.0129821538,0.3256773018
1300621,1210,S,15,10,BS,IN,30,0,0,18,10,0.3,18.3,0.1272345025,0.1315109955,0.0336111111,0.3260277778,30,18,10,1.58,9.7,0.1,0.0097,0.3260277778
3000527,1550,S,25,12,AF,IN,60,2,0,16,8,0.24,16.24,0.0804247719,0.0828556107,0.030225,0.32491875,37,15,9,3.39,10.75,0.09,0.009675,0.32491875
400094,445,N,15,10,QR,IN,75,0,0,19,8,0.13,19.13,0.1134114948,0.1149687509,0.0137310249,0.3229537064,40,19,8,8.55,23.52,0.0410526316,0.0096555789,0.3229537064
3200201,1785,A,0,15,LC,FU,20,0,0,34,13,0.14,34.14,0.59014818,0.5950182298,0.0082522491,0.3222503287,65,42,15,5.16,39.05,0.0164705882,0.0064317647,0.3222503287
1000020,1370,E,35,10,AF,IN,70,0,0,18,9,0.13,18.13,0.1145110522,0.1161710737,0.0144966049,0.3219695957,37,19,12,3.85,22.21,0.0433333333,0.0096243333,0.3219695957
1600125,1650,E,36,12,LC,FU,35,1,25,60,24,0.08,60.08,3.3929200659,3.4019738846,0.0026684444,0.31989312,250,60,24,12.44,119.88,0.0053333333,0.0063936,0.31989312
3000064,1565,O,18,15,AB,IN,20,4,0,15,8,0.52,15.52,0.0706858347,0.0756716679,0.0705351111,0.3251668622,27,14,5,1.16,4.61,0.208,0.0095888,0.3251668622
4100305,1250,O,25,9,RI,RI,60,0,99,29,22,0.35,29.35,0.726571841,0.7442156144,0.024283591,0.3205434007,35,46,25,31.22,13.2,0.0724137931,0.0095586207,0.3205434007
400251,340,N,35,10,QV,FC,70,0,0,35,13,0.08,35.08,0.6253732876,0.6282354042,0.0045766531,0.3187638857,51,35,13,14.3,69.65,0.0137142857,0.009552,0.3187638857
6000179,228,A,0,10,QC,FU,70,0,0,36,15,0.15,36.15,0.7634070148,0.7697819935,0.0083506944,0.3189965278,35,32,13,5.01,38.2,0.025,0.00955,0.3189965278
2900044,480,S,10,10,BS,IN,70,0,0,14,8,0.42,14.42,0.061575216,0.0653251467,0.0609,0.32277,13,14,8,1.17,5.3,0.24,0.01272,0.32277
6100065,350,N,9,10,CA,CM,80,1,99,12,8,0.25,12.25,0.0452389342,0.0471435248,0.0421006944,0.3199652778,22,16,9,1.17,7.6,0.125,0.0095,0.3199652778
3200258,1470,S,30,15,BS,IN,100,0,0,27,10,0.33,27.33,0.2862776306,0.2933182931,0.0245938272,0.3184900617,82,27,10,2.54,12.95,0.0488888889,0.0063311111,0.3184900617
3000532,1630,S,35,15,PS,FU,70,1,0,47,9,0.06,47.06,0.7807250443,0.7827196572,0.0025548212,0.3157248022,142,35,11,17.76,123.58,0.005106383,0.0063104681,0.3157248022
3400004,1020,O,15,10,AF,FU,60,0,99,11,9,0.49,11.49,0.04276493,0.0466597548,0.0910752066,0.3214954793,11,11,8,1.16,3.53,0.3563636364,0.0125796364,0.3214954793
4100143,1610,O,36,10,OV,SG,40,2,99,15,6,0.14,15.14,0.053014376,0.0540085959,0.0187537778,0.3150634667,51,24,6,2.72,16.8,0.056,0.009408,0.3150634667
1300681,1130,E,45,15,FG,SG,20,4,99,13,10,0.1,13.1,0.0663661448,0.0673910894,0.015443787,0.314435503,20,19,10,5.39,20.36,0.0461538462,0.0093969231,0.314435503
3400490,1460,S,33,15,BS,SG,30,0,0,26,12,0.1,26.1,0.3185574951,0.3210126497,0.0077071006,0.3136019231,58,30,14,6.76,40.69,0.0230769231,0.00939,0.3136019231
2600408,1220,S,19,15,LC,FU,30,2,0,38,15,0.07,38.07,0.850586211,0.853722836,0.0036876039,0.3131881974,91,39,20,12.05,84.93,0.0073684211,0.006258,0.3131881974
2800266,395,S,40,10,QV,CM,30,0,0,11,7,0.18,11.18,0.0332616122,0.0343590805,0.0329950413,0.3111432397,34,12,7,3.68,9.43,0.0981818182,0.0092585455,0.3111432397
400106,270,S,15,12,QR,IN,50,0,0,10,12,0.15,10.15,0.0471238898,0.0485482094,0.030225,0.310713,30,20,15,3.05,10.28,0.09,0.009252,0.310713
3200269,770,N,25,15,BS,IN,50,0,0,28,15,0.54,28.54,0.4618141201,0.479798717,0.0389433673,0.3103786378,21,28,15,2.25,7.97,0.1157142857,0.0092224286,0.3103786378
2800253,480,N,40,10,QR,CM,60,0,0,14,5,0.1,14.1,0.03848451,0.0390362522,0.0143367347,0.3078096939,45,15,8,6.42,21.47,0.0428571429,0.0092014286,0.3078096939
3000525,1720,O,21,15,LC,FU,50,0,0,57,21,0.12,57.12,2.6793465645,2.690639899,0.0042149584,0.3068489751,115,56,21,8.74,72.8,0.0084210526,0.0061305263,0.3068489751
1600140,985,S,20,12,AF,FU,40,0,15,35,15,0.12,35.12,0.7215845626,0.7265410534,0.006868898,0.306215471,40,35,15,5.32,44.58,0.0205714286,0.0091707429,0.306215471
700809,775,N,28,10,CA,FC,90,0,15,18,6,0.07,18.07,0.0763407015,0.076935617,0.0077929012,0.3060272315,31,19,9,5.79,39.27,0.0233333333,0.009163,0.3060272315
2900118,360,E,10,15,AN,FC,30,0,0,8,10,0.1,8.1,0.0251327412,0.0257649868,0.02515625,0.3071578125,15,15,10,2.72,12.21,0.1,0.01221,0.3071578125
1300325,675,E,28,11,QR,CM,60,3,0,15,8,0.07,15.07,0.0706858347,0.0713471085,0.0093551111,0.3055379289,45,18,8,9.79,32.66,0.028,0.0091448,0.3055379289
800353,790,S,36,10,BS,IN,60,0,0,9,7,0.22,9.22,0.0222660379,0.0233679044,0.0494864198,0.3083003951,19,9,7,1.19,6.23,0.1955555556,0.0121831111,0.3083003951
3000475,1250,E,40,15,LC,SG,50,0,0,22,9,0.14,22.14,0.17105972,0.1732437709,0.0127677686,0.3052773471,32,24,9,3.66,23.91,0.0381818182,0.0091292727,0.3052773471
1300543,1590,N,38,10,PN,SG,60,0,0,16,5,0.11,16.11,0.0502654825,0.0509590087,0.0137972656,0.3036778164,44,18,5,4.25,22.01,0.04125,0.009079125,0.3036778164
3600099,944,S,21,12,BS,IN,90,0,0,48,14,0.12,48.12,1.2666901579,1.2730315255,0.00500625,0.301876875,80,48,14,7.67,60.3,0.01,0.00603,0.301876875
1300507,700,O,32,15,OS,CM,55,0,5,8,5,0.09,8.09,0.0125663706,0.0128507044,0.0226265625,0.3027434063,36,15,7,4.38,13.38,0.0675,0.0090315,0.3027434063
3200306,860,S,25,15,RI,RI,20,1,0,13,8,0.15,13.15,0.0530929158,0.0543252056,0.0232100592,0.3021949704,25,19,8,4.02,13.02,0.0692307692,0.0090138462,0.3021949704
5900052,240,N,0,15,AF,FU,60,0,99,14,11,0.06,14.06,0.084665922,0.085393185,0.0085897959,0.3006428571,19,24,12,7.15,35,0.0342857143,0.012,0.3006428571
800141,1500,E,35,10,BS,FC,70,0,0,27,11,0.13,27.13,0.3149053936,0.3179451162,0.0096528121,0.2996232867,66,27,11,5.83,31.04,0.0192592593,0.0059780741,0.2996232867
700871,1330,N,24,14,AF,SG,60,0,10,15,9,0.25,15.25,0.079521564,0.0821943722,0.0336111111,0.3008194444,27,17,9,1.34,8.95,0.1,0.00895,0.3008194444
900318,1000,S,40,10,QR,SG,40,4,99,9,5,0.08,9.08,0.0159043128,0.0161883128,0.0178567901,0.2991012346,26,15,5,6.24,16.75,0.0533333333,0.0089333333,0.2991012346
2900510,770,S,30,10,RI,RI,50,0,0,15,5,0.05,15.05,0.0441786467,0.0444736619,0.0066777778,0.2981627778,55,16,5,10.71,44.65,0.02,0.00893,0.2981627778
200214,1110,O,32,14,FG,CM,20,0,0,13,9,0.11,13.11,0.0597295303,0.0607446143,0.0169946746,0.2977466982,28,18,7,3.13,17.52,0.0507692308,0.0088947692,0.2977466982
200453,500,O,38,8,OS,SG,80,1,0,10,10,0.1,10.1,0.0392699082,0.0400592333,0.0201,0.297882,10,12,7,6.96,14.82,0.08,0.011856,0.297882
4100183,550,S,29,11,CA,CM,50,1,99,13,5,0.1,13.1,0.0331830724,0.0336955447,0.015443787,0.2965207101,31,16,5,5.88,19.2,0.0461538462,0.0088615385,0.2965207101
4100187,450,O,10,10,QV,SG,40,2,99,12,5,0.2,12.2,0.0282743339,0.0292246657,0.0336111111,0.2977944444,25,15,8,2.28,8.86,0.1,0.00886,0.2977944444
700401,1290,S,30,13,PS,FU,50,0,0,33,14,0.04,33.04,0.59870902,0.6001613154,0.0024257117,0.2950878237,85,46,13,19.53,121.65,0.0048484848,0.0058981818,0.2950878237
100020,1075,O,45,10,AS,SG,100,2,0,11,7,0.17,11.17,0.0332616122,0.0342976427,0.0311479339,0.2949709339,21,11,7,2.31,9.47,0.0927272727,0.0087812727,0.2949709339
4100156,380,E,22,10,QV,CM,30,13,99,13,5,0.1,13.1,0.0331830724,0.0336955447,0.015443787,0.2935863905,42,22,7,4.68,19.01,0.0461538462,0.0087738462,0.2935863905
6100059,240,N,14,10,RB,CM,90,0,0,17,16,0.24,17.24,0.1815840554,0.1867473257,0.0284346021,0.2925920554,32,17,16,1.41,10.29,0.0847058824,0.0087162353,0.2925920554
5800488,340,S,27,10,RB,IN,80,2,10,21,11,0.05,21.05,0.1904983245,0.1914065393,0.0047675737,0.2905836168,14,21,11,8.62,60.95,0.019047619,0.0116095238,0.2905836168
1300241,510,N,24,10,CA,CM,90,0,40,13,11,0.13,13.13,0.0730027593,0.0744701147,0.0201,0.290445,29,16,9,3.6,14.45,0.06,0.00867,0.290445
1000172,2000,N,39,15,LC,FU,20,0,0,38,15,0.09,38.09,0.850586211,0.8546200748,0.0047424515,0.2877245339,115,37,18,8.04,60.67,0.0094736842,0.0057476842,0.2877245339
3000453,1310,E,32,15,PS,FU,80,1,0,42,11,0.07,42.07,0.7619932981,0.7645353924,0.0033361111,0.2869722778,124,43,16,12.51,86.02,0.0066666667,0.0057346667,0.2869722778
3000486,1700,O,24,15,PE,FU,80,0,0,46,16,0.07,46.07,1.329522011,1.3335714611,0.003045794,0.286517837,129,51,26,12.77,94.07,0.0060869565,0.005726,0.286517837
400233,630,S,30,10,QV,CM,40,0,0,8,5,0.08,8.08,0.0125663706,0.0128189547,0.0201,0.286023,37,13,6,5.71,14.23,0.06,0.008538,0.286023
3800594,1550,E,34,10,BS,IN,20,0,10,12,8,0.09,12.09,0.0452389342,0.0459200629,0.01505625,0.2856170625,41,17,9,4.46,18.97,0.045,0.0085365,0.2856170625
800275,1110,A,22,15,PS,FU,30,11,0,26,16,0.16,26.16,0.4247433268,0.4299870219,0.0123455621,0.2851824852,41,46,23,3.87,23.1,0.0369230769,0.0085292308,0.2851824852
3600246,760,O,32,10,CA,CM,70,20,0,8,8,0.4,8.4,0.020106193,0.0221670778,0.1025,0.2911,11,9,8,1.79,2.84,0.4,0.01136,0.2911
4100092,430,N,4,10,AF,FU,70,0,99,11,9,0.21,11.21,0.04276493,0.044413359,0.038546281,0.2844715537,18,13,11,2.36,7.38,0.1527272727,0.0112712727,0.2844715537
3400293,1230,E,32,15,BS,SG,40,0,0,14,5,0.11,14.11,0.03848451,0.0390916424,0.0157760204,0.2811286837,38,21,11,4.45,17.82,0.0471428571,0.0084008571,0.2811286837
3000004,2190,S,15,15,RI,RI,40,1,0,12,5,0.23,12.23,0.0282743339,0.0293685702,0.0387006944,0.2813540486,15,13,5,2.49,7.27,0.1533333333,0.0111473333,0.2813540486
3200440,880,S,40,17,BS,CM,80,3,0,17,12,0.09,17.09,0.1361880415,0.1376338496,0.010616263,0.2794200415,38,28,13,6.51,26.32,0.0317647059,0.0083604706,0.2794200415
5300141,205,N,25,12,RB,CM,80,0,99,9,6,0.33,9.33,0.0190851754,0.0205104139,0.0746777778,0.2837755556,16,17,8,0.7,3.8,0.2933333333,0.0111466667,0.2837755556
3000313,2330,O,20,15,LC,SG,40,0,0,34,11,0.06,34.06,0.4993561523,0.5011201409,0.003532526,0.2783983702,115,45,13,10.56,78.81,0.0070588235,0.0055630588,0.2783983702
2900025,590,N,40,10,QV,SG,30,1,0,20,8,0.09,20.09,0.1256637061,0.1267972242,0.00902025,0.2786355225,65,22,7,7.96,30.89,0.018,0.0055602,0.2786355225
2900225,1745,O,30,10,OV,IN,40,0,0,8,5,0.08,8.08,0.0125663706,0.0128189547,0.0201,0.278988,35,8,5,3.49,13.88,0.06,0.008328,0.278988
400123,270,E,8,10,QR,IN,50,0,0,8,6,0.08,8.08,0.0150796447,0.0153827456,0.0201,0.278787,35,13,10,4.2,13.87,0.06,0.008322,0.278787
2900260,480,S,15,14,QR,CM,30,6,0,15,7,0.09,15.09,0.0618501054,0.0625945332,0.012036,0.27791124,60,16,10,6.09,23.09,0.024,0.0055416,0.27791124
200281,375,O,19,13,BS,IN,50,2,0,11,8,0.16,11.16,0.0380132711,0.0391271542,0.0293024793,0.2777875041,21,16,9,3.21,9.48,0.0872727273,0.0082734545,0.2777875041
3300426,540,E,20,10,QV,FC,90,0,99,12,7,0.09,12.09,0.0395840674,0.0401800551,0.01505625,0.2758305,28,19,9,9.19,18.32,0.045,0.008244,0.2758305
3200083,1290,E,35,15,BS,FU,95,0,0,16,7,0.13,16.13,0.0703716754,0.0715198608,0.0163160156,0.2754143438,38,25,12,3.46,16.88,0.04875,0.008229,0.2754143438
3000036,1950,N,42,8,LC,SG,80,0,0,8,6,0.24,8.24,0.0150796447,0.0159979951,0.0609,0.277704,14,10,7,1.19,4.56,0.24,0.010944,0.277704
1300249,585,S,44,10,BS,SG,85,4,0,44,19,0.06,44.06,1.4445043021,1.4484465454,0.0027291322,0.2732953017,66,44,19,13.97,100.14,0.0054545455,0.0054621818,0.2732953017
400253,676,N,16,10,QV,CM,60,0,0,28,10,0.09,28.09,0.3078760801,0.3098584643,0.0064389031,0.2730094898,72,28,10,9.28,42.4,0.0128571429,0.0054514286,0.2730094898
400230,750,S,26,10,QV,CM,50,0,0,10,5,0.08,10.08,0.0196349541,0.01995037,0.016064,0.27356992,37,16,5,5.14,17.03,0.048,0.0081744,0.27356992
800228,1240,S,48,15,LC,FU,30,1,30,21,10,0.06,21.06,0.173180295,0.1741713104,0.005722449,0.2728463673,72,32,12,6.87,47.68,0.0114285714,0.0054491429,0.2728463673
600100,1055,O,31,8,FG,CS,70,0,0,10,7,0.11,10.11,0.0274889357,0.0280970185,0.022121,0.27297314,33,13,7,5.62,12.34,0.066,0.0081444,0.27297314
3000361,1940,E,10,15,LC,FU,40,0,0,49,16,0.05,49.05,1.5085927923,1.5116731239,0.0020418576,0.2711791025,188,56,17,19.72,132.81,0.0040816327,0.0054208163,0.2711791025
400238,580,E,26,10,QV,CM,25,0,0,10,6,0.5,10.5,0.0235619449,0.0259770443,0.1025,0.277775,10,11,6,1.17,2.71,0.4,0.01084,0.277775
400250,440,N,40,10,QV,SG,40,0,0,11,5,0.09,11.09,0.0237582944,0.024148657,0.0164305785,0.2720903802,33,18,12,3.96,16.56,0.0490909091,0.0081294545,0.2720903802
3000358,1920,N,13,15,LC,FU,70,1,0,30,12,0.06,30.06,0.4241150082,0.4258131647,0.004004,0.27095068,96,43,12,10.12,67.67,0.008,0.0054136,0.27095068
3800065,840,N,22,10,CA,CM,100,0,0,8,8,0.07,8.07,0.020106193,0.0204595907,0.0175765625,0.2703275313,47,21,13,4.49,15.38,0.0525,0.0080745,0.2703275313
400117,270,S,11,10,QR,CM,60,3,0,8,8,0.05,8.05,0.020106193,0.0203583058,0.0125390625,0.269840625,23,14,14,4.02,21.52,0.0375,0.00807,0.269840625
3800085,755,S,17,15,CA,SG,60,1,0,12,5,0.24,12.24,0.0282743339,0.029416617,0.0404,0.271488,36,14,5,1.62,6.72,0.12,0.008064,0.271488
500092,480,N,45,10,QR,CM,30,0,99,14,11,0.15,14.15,0.084665922,0.0864899111,0.0215433673,0.2692920918,44,15,13,2.57,12.5,0.0642857143,0.0080357143,0.2692920918
2500181,630,E,28,12,CA,CM,100,30,0,8,8,0.5,8.5,0.020106193,0.0226980069,0.12890625,0.275859375,10,10,8,1.9,2.14,0.5,0.0107,0.275859375
5900093,364,S,10,10,CA,CM,70,0,99,8,5,0.05,8.05,0.0125663706,0.0127239411,0.0125390625,0.267834375,10,18,9,5.15,21.36,0.05,0.01068,0.267834375
3000135,795,S,27,12,QR,IN,40,7,0,17,9,0.07,17.07,0.1021410311,0.1029839244,0.0082522491,0.2657224221,43,8,5,6.49,32.2,0.0247058824,0.0079552941,0.2657224221
5900049,300,S,10,10,CA,CM,80,2,99,15,8,0.08,15.08,0.0706858347,0.0714418276,0.0106951111,0.2654526578,20,23,9,5.39,24.82,0.032,0.0079424,0.2654526578
5900044,300,S,20,10,QV,CM,40,0,99,9,5,0.08,9.08,0.0159043128,0.0161883128,0.0178567901,0.2655304691,16,20,8,4.03,14.87,0.0711111111,0.0105742222,0.2655304691
5800449,180,N,7,14,QC,FC,100,0,99,14,12,0.24,14.24,0.092362824,0.0955566928,0.0345795918,0.2645338776,28,21,13,1.42,7.65,0.1028571429,0.0078685714,0.2645338776
4100128,640,N,31,10,BS,CM,90,0,99,9,5,0.09,9.09,0.0159043128,0.0162239895,0.0201,0.262707,34,22,8,2.91,13.07,0.06,0.007842,0.262707
400018,380,O,50,10,BS,SG,25,0,0,15,7,0.15,15.15,0.0618501054,0.0630932925,0.0201,0.262506,21,15,7,3.42,13.06,0.06,0.007836,0.262506
1300134,1035,N,5,10,BS,IN,50,0,0,10,7,0.42,10.42,0.0274889357,0.0298464968,0.085764,0.2658684,13,10,7,1.27,3.1,0.336,0.010416,0.2658684
1000214,825,S,45,12,QV,IN,20,1,0,16,6,0.16,16.16,0.0603185789,0.0615309824,0.0201,0.259089,27,26,8,2.28,12.89,0.06,0.007734,0.259089
3000520,1330,O,18,15,AF,IN,70,0,0,25,8,0.21,25.21,0.1963495408,0.1996620676,0.01687056,0.258119568,47,27,5,3.25,15.3,0.0504,0.0077112,0.258119568
700407,1760,O,30,14,LC,FU,20,1,0,20,9,0.04,20.04,0.1413716694,0.1419377216,0.004004,0.25537512,153,32,10,12.2,63.78,0.008,0.0051024,0.25537512
400042,365,N,19,10,QR,CM,80,1,0,8,8,0.08,8.08,0.020106193,0.0205103275,0.0201,0.256275,20,16,10,3.92,12.75,0.06,0.00765,0.256275
400116,370,N,15,10,QR,IN,50,0,0,10,8,0.09,10.09,0.0314159265,0.0319839579,0.018081,0.25602696,22,20,14,4.27,14.16,0.054,0.0076464,0.25602696
3200208,2000,O,40,15,LC,FU,30,0,0,27,10,0.1,27.1,0.2862776306,0.2884021326,0.0074211248,0.2545445816,106,34,11,6.48,34.3,0.0148148148,0.0050814815,0.2545445816
400016,330,O,15,10,CE,CM,70,1,10,17,9,0.03,17.03,0.1021410311,0.102501847,0.003532526,0.254129917,40,27,10,13.32,71.94,0.0105882353,0.0076171765,0.254129917
900065,930,S,30,10,QV,IN,60,1,0,25,12,0.19,25.19,0.2945243113,0.2990180925,0.01525776,0.254041704,43,25,12,4.43,16.65,0.0456,0.0075924,0.254041704
5900014,290,S,35,10,RB,CM,70,0,99,8,5,0.11,8.11,0.0125663706,0.0129143216,0.0276890625,0.2541855937,12,17,10,2.27,9.18,0.11,0.010098,0.2541855937
400244,490,S,45,10,QV,SG,50,0,0,23,8,0.1,23.1,0.1661902514,0.1676385256,0.0087145558,0.252373535,71,23,8,6.22,28.96,0.0173913043,0.0050365217,0.252373535
400008,440,O,5,10,PS,IN,40,0,0,8,5,0.07,8.07,0.0125663706,0.0127872442,0.0175765625,0.2529267344,16,14,8,3.76,14.39,0.07,0.010073,0.2529267344
3400479,1760,N,49,10,LC,FU,60,0,0,22,10,0.07,22.07,0.1900663555,0.1912777929,0.0063737603,0.2521459587,89,14,6,6.39,39.56,0.0127272727,0.0050349091,0.2521459587
3000414,2220,S,36,15,LC,SG,20,0,0,27,9,0.07,27.07,0.2576498675,0.2589875616,0.0051919067,0.2509767709,100,33,10,6.53,48.34,0.0103703704,0.005013037,0.2509767709
1300541,700,N,15,10,CA,CM,90,0,0,13,9,0.35,13.35,0.0597295303,0.0629890309,0.0545710059,0.2521180473,14,13,9,1.56,4.62,0.2153846154,0.0099507692,0.2521180473
